"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"1347","'5","'Text 130 - Part of List 12","'3 FPB with SS-12(M) SSM.","'164","'88.57421875","04597227108459809/layout.csv"
"1348","'5","'Text 131 - Part of List 12","'1 fleet minesweeper.","'165","'86.47460938","04597227108459809/layout.csv"
"1349","'5","'Text 132 - Part of List 12","'2 inshore minesweepers.","'166","'88.33007813","04597227108459809/layout.csv"
"1350","'5","'Text 133 - Part of List 12","'1 logistic support ship.","'167","'87.74414063","04597227108459809/layout.csv"
"1351","'5","'Text 134 - Part of List 12","'12 small patrol craft.","'168","'88.18359375","04597227108459809/layout.csv"
"1352","'5","'Text 135 - Part of List 12","'(1 fast frigate is due for delivery during 1971.)","'169","'77.58789063","04597227108459809/layout.csv"
"1353","'5","'Text 136","'Army: 14,000.","'170","'65.03906250","04597227108459809/layout.csv"
"1354","'5","'Text 137","'Population: 16,000,000. Military service: 18 months. Total armed forces: 57,500. Estimated GNP 1970: $3.34 billion. Defence budget 1971: 491 million dirham ($97,000,000). 5.06 dirham = $1.","'171","'86.27929688","04597227108459809/layout.csv"
"1355","'5","'Text 138","'Air Force: 1,000; 7 combat aircraft.","'172","'62.89062500","04597227108459809/layout.csv"
"1356","'5","'List 13",NA,"'173","'47.07031250","04597227108459809/layout.csv"
"1357","'5","'Text 139 - Part of List 13","'1 interceptor squadron with 7 F-5.","'174","'64.16015625","04597227108459809/layout.csv"
"1358","'5","'Text 140 - Part of List 13","'18 Mirage III and 3 T-33 trainers.","'175","'45.04394531","04597227108459809/layout.csv"
"1359","'5","'Text 141 - Part of List 13","'8 C-130E and 9 C-47 medium transports.","'176","'68.01757813","04597227108459809/layout.csv"
"1360","'5","'Text 142 - Part of List 13","'2 AB-206, 3 OH-13, 4 Alouette III and 6 Super Frelon helicopters.","'177","'80.07812500","04597227108459809/layout.csv"
"1361","'5","'Text 143 - Part of List 13","'(30 more of the total order of 110 Mirage, and 8 F-5 are due to be delivered during 1972.)","'178","'69.18945313","04597227108459809/layout.csv"
"1362","'5","'List 14",NA,"'179","'52.24609375","04597227108459809/layout.csv"
"1363","'5","'Text 144 - Part of List 14","'1 armoured brigade.","'180","'92.28515625","04597227108459809/layout.csv"
"1364","'5","'Text 145 - Part of List 14","'3 motorized infantry brigades.","'181","'92.62695313","04597227108459809/layout.csv"
"1365","'5","'Text 146 - Part of List 14","'1 light security brigade.","'182","'92.67578125","04597227108459809/layout.csv"
"1366","'5","'Text 147 - Part of List 14","'1 parachute brigade.","'183","'93.89648438","04597227108459809/layout.csv"
"1367","'5","'Text 148 - Part of List 14","'12 independent infantry battalions.","'184","'91.60156250","04597227108459809/layout.csv"
"1368","'5","'Text 149 - Part of List 14","'2 camel corps battalions.","'185","'88.47656250","04597227108459809/layout.csv"
"1369","'5","'Text 150 - Part of List 14","'3 desert cavalry battalions.","'186","'91.16210938","04597227108459809/layout.csv"
"1370","'5","'Text 151 - Part of List 14","'4 artillery groups.","'187","'85.40039063","04597227108459809/layout.csv"
"1371","'5","'Text 152 - Part of List 14","'120 T-54 med tanks; 120 AMX-13 It tanks; some EBR-75, and 50 AML-245 and M-8 armd cars; 40 M-3 half-track and 95 Czech APC; 25 Su-100 and AMX-105, and 50 M-56 90mm SP guns; 75mm and 105mm howitzers; 6 Alouette II|III helicopters.","'188","'85.15625000","04597227108459809/layout.csv"
"1372","'5","'Section header 13","'MOROCCO","'189","'59.71679688","04597227108459809/layout.csv"
"1373","'5","'Footer 2","'* Negotiations have taken place for their resale to France, and they are not thought to be operational.","'190","'55.07812500","04597227108459809/layout.csv"
"1374","'5","'Text 153","'Navy: 1,500. 1 frigate.","'191","'45.04394531","04597227108459809/layout.csv"
"1375","'6","'Page number 5","'31","'192","'60.49804688","04597227108459809/layout.csv"
"1376","'6","'Text 154","'2 coastal escorts. 1 patrol boat (less than 100 tons). 2 landing ships.","'193","'35.83984375","04597227108459809/layout.csv"
"1377","'6","'Text 155","'Air Force: 4,000; 38 combat aircraft. 10 F-5A and 4 F-5B interceptors. 24 Magister armed trainers. 45 T-6 and 25 T-28 trainers. 10 C-47 and 11 C-119 transports. OH-13, 24 AB-204, 12 AB-205 and 6 HH-43 helicopters. (12 MiG-17 fighter-bombers are in storage.)","'194","'74.16992188","04597227108459809/layout.csv"
"1378","'6","'Text 156","'Para-Military Forces: 23,000. 2,250 Gendarmerie including 2 mobile security battalions; 750 Royal Guards; 20,000 Auxiliaries.","'195","'63.23242188","04597227108459809/layout.csv"
"1379","'6","'Section header 14","'SAUDI ARABIA","'196","'52.14843750","04597227108459809/layout.csv"
"1380","'6","'Text 157","'Population: 7,400,000. Voluntary military service. Total armed forces: 41,000. Estimated GNP 1970: $4.1 billion. Defence budget 1970-71: 1,723 million riyals ($383,000,000). 4.5 riyals = $1.","'197","'96.28906250","04597227108459809/layout.csv"
"1381","'6","'Text 158","'Army: 35,000. 4 infantry brigades. 10 SAM batteries with HAWK. 25 M-47 med tanks; 60 M-41 It tanks; 200 AML-60 and AML-90; some Staghound and Greyhound armd cars: Ferret scout cars.","'198","'88.18359375","04597227108459809/layout.csv"
"1382","'6","'Text 159","'DEPLOYMENT: 1,000 in Jordan; 2,000 in UAR.","'199","'79.68750000","04597227108459809/layout.csv"
"1383","'6","'Text 160","'Navy: 1,000.","'200","'58.59375000","04597227108459809/layout.csv"
"1384","'6","'List 15",NA,"'201","'64.06250000","04597227108459809/layout.csv"
"1385","'6","'Text 161 - Part of List 15","'3 torpedo boats.","'202","'92.67578125","04597227108459809/layout.csv"
"1386","'6","'Text 162 - Part of List 15","'1 patrol vessel.","'203","'90.72265625","04597227108459809/layout.csv"
"1387","'6","'Text 163 - Part of List 15","'2 FPB.","'204","'85.83984375","04597227108459809/layout.csv"
"1388","'6","'Text 164 - Part of List 15","'8 SRN-6 hovercraft.","'205","'53.22265625","04597227108459809/layout.csv"
"1389","'6","'Text 165 - Part of List 15","'(20 smaller patrol boats are being delivered.)","'206","'80.32226563","04597227108459809/layout.csv"
"1390","'6","'Text 166","'Air Force: 5,000; 75 combat aircraft.","'207","'65.91796875","04597227108459809/layout.csv"
"1391","'6","'List 16",NA,"'208","'70.55664063","04597227108459809/layout.csv"
"1392","'6","'Text 167 - Part of List 16","'1 fighter-bomber squadron with 15 F-86.","'209","'89.55078125","04597227108459809/layout.csv"
"1393","'6","'Text 168 - Part of List 16","'2 ground-attack squadrons with 20 BAC-167.","'210","'87.35351563","04597227108459809/layout.csv"
"1394","'6","'Text 169 - Part of List 16","'2 interceptor squadrons with 20 Lightning.","'211","'85.59570313","04597227108459809/layout.csv"
"1395","'6","'Text 170 - Part of List 16","'10 C-130E transport aircraft.","'212","'83.10546875","04597227108459809/layout.csv"
"1396","'6","'Text 171 - Part of List 16","'4 Alouette III, 1 AB-204, 3 AB-205 and 14 AB-206 helicopters.","'213","'81.93359375","04597227108459809/layout.csv"
"1397","'6","'Text 172","'About 35 Hunter, Lightning and T-33A trainers. 2 SAM regiments with 36 Thunderbird.","'214","'62.25585938","04597227108459809/layout.csv"
"1398","'6","'Text 173","'Para-Military Forces: 30,000. National Guard (formerly known as the 'White Army') - lightly armed tribal levies with Vigilant ATGW.","'215","'63.52539063","04597227108459809/layout.csv"
"1399","'6","'Section header 15","'SUDAN","'216","'59.61914063","04597227108459809/layout.csv"
"1400","'6","'Text 174","'Population: 16,050,000. Voluntary military service.* Total armed forces: 37,100. Estimated GNP 1970: $1.83 billion. Defence budget 1970-71: £$46,400,000 ($133,200,000). £Sudan 1 = $2.87.","'217","'80.56640625","04597227108459809/layout.csv"
"1401","'6","'List 17",NA,"'218","'36.98730469","04597227108459809/layout.csv"
"1402","'6","'Text 175 - Part of List 17","'Army: 35,000.","'219","'72.65625000","04597227108459809/layout.csv"
"1403","'6","'Text 176 - Part of List 17","'1 armoured brigade.","'220","'90.28320313","04597227108459809/layout.csv"
"1404","'6","'Text 177 - Part of List 17","'6 infantry brigades.","'221","'85.54687500","04597227108459809/layout.csv"
"1405","'6","'Text 178 - Part of List 17","'1 independent infantry battalion.","'222","'89.06250000","04597227108459809/layout.csv"
"1406","'6","'Text 179 - Part of List 17","'1 parachute regiment.","'223","'88.18359375","04597227108459809/layout.csv"
"1407","'6","'Text 180 - Part of List 17","'3 artillery regiments.","'224","'87.74414063","04597227108459809/layout.csv"
"1408","'6","'Text 181 - Part of List 17","'1 engineer regiment.","'225","'86.91406250","04597227108459809/layout.csv"
"1409","'6","'Text 182 - Part of List 17","'20 T-34/85, 50 T-54 and 50 T-55 med tanks; 50 Saladin and 45 Commando armd cars; 60 Ferret scout cars; BTR-40, BTR-152 and Saracen APC; 55 25-pounder, 40 105mm and some 122mm guns and howitzers; 20 120mm mortars; 80 Bofors 40mm and some Soviet 85mm AA guns.","'226","'84.96093750","04597227108459809/layout.csv"
"1410","'6","'Text 183","'DEPLOYMENT: 2,000 in Egypt.","'227","'77.58789063","04597227108459809/layout.csv"
"1411","'6","'Text 184","'Navy: 600, 6 coastal patrol boats. 2 landing craft.","'228","'70.89843750","04597227108459809/layout.csv"
"1412","'6","'List 18",NA,"'229","'30.56640625","04597227108459809/layout.csv"
"1413","'6","'Text 185 - Part of List 18","'Air Force: 1,500; 32 combat aircraft. 16 MiG-21 interceptors.","'230","'45.33691406","04597227108459809/layout.csv"
"1414","'6","'Text 186 - Part of List 18","'5 BAC-145 Mk 5, 8 Jet Provost Mk 52, and 3 Provost Mk 51 light attack aircraft.","'231","'60.49804688","04597227108459809/layout.csv"
"1415","'6","'Text 187 - Part of List 18","'3 Pembroke, 3 F-27 Troopship, 6 An-12 and 5 An-24 transports.","'232","'62.06054688","04597227108459809/layout.csv"
"1416","'6","'Text 188 - Part of List 18","'10 Mi-8 helicopters.","'233","'48.53515625","04597227108459809/layout.csv"
"1417","'6","'Text 189","'Para-Military Forces: 3,000. 1,000 Gendarmerie; 2,000 Frontier Police.","'234","'67.38281250","04597227108459809/layout.csv"
"1418","'6","'Section header 16","'SYRIA","'235","'47.65625000","04597227108459809/layout.csv"
"1419","'6","'Text 190","'Population: 6,200,000. Military service: 30 months (Jewish population exempted). Total armed forces: 111,750. Estimated GNP 1970: $1.46 billion. Estimated defence expenditure 1970: £S670 million ($176,000,000). £Syrian 3.8 $1.","'236","'87.50000000","04597227108459809/layout.csv"
"1420","'6","'Text 191","'Army: 100,000.","'237","'31.15234375","04597227108459809/layout.csv"
"1421","'6","'List 19",NA,"'238","'63.42773438","04597227108459809/layout.csv"
"1422","'6","'Text 192 - Part of List 19","'1 armoured division.","'239","'51.85546875","04597227108459809/layout.csv"
"1423","'6","'Text 193 - Part of List 19","'2 mechanized divisions.","'240","'77.53906250","04597227108459809/layout.csv"
"1424","'6","'Text 194 - Part of List 19","'2 infantry divisions.","'241","'79.00390625","04597227108459809/layout.csv"
"1425","'6","'Footer 3","'* Proposals for compulsory service have been made,","'242","'56.10351563","04597227108459809/layout.csv"
"1426","'7","'Page number 6","'32","'243","'54.49218750","04597227108459809/layout.csv"
"1427","'7","'List 20",NA,"'244","'36.35253906","04597227108459809/layout.csv"
"1428","'7","'Text 195 - Part of List 20","'1 parachute battalion.","'245","'87.64648438","04597227108459809/layout.csv"
"1429","'7","'Text 196 - Part of List 20","'5 commando battalions.","'246","'95.21484375","04597227108459809/layout.csv"
"1430","'7","'Text 197 - Part of List 20","'7 artillery regiments.","'247","'94.18945313","04597227108459809/layout.csv"
"1431","'7","'Text 198 - Part of List 20","'8 SAM batteries with SA-2.","'248","'90.91796875","04597227108459809/layout.csv"
"1432","'7","'Text 199 - Part of List 20","'About 30 JS-3 hy tanks; 150 T-34 and 600 T-54/55 med tanks; some PT-76 It tanks; 100 SU-100 SP guns; 500 BTR-152 APC; 800 Soviet-made guns including 122mm, 130mm and 152mm.","'249","'96.58203125","04597227108459809/layout.csv"
"1433","'7","'Text 200","'Navy: 1,750.","'250","'57.47070313","04597227108459809/layout.csv"
"1434","'7","'List 21",NA,"'251","'71.14257813","04597227108459809/layout.csv"
"1435","'7","'Text 201 - Part of List 21","'2 minesweepers.","'252","'85.25390625","04597227108459809/layout.csv"
"1436","'7","'Text 202 - Part of List 21","'2 coastal patrol vessels.","'253","'76.95312500","04597227108459809/layout.csv"
"1437","'7","'Text 203 - Part of List 21","'6 Komar-class patrol boats, with Styx SSM.","'254","'64.89257813","04597227108459809/layout.csv"
"1438","'7","'Text 204 - Part of List 21","'12 motor torpedo boats (less than 100 tons).","'255","'63.42773438","04597227108459809/layout.csv"
"1439","'7","'Text 205","'Air Force: 10,000 men; 210 combat aircraft. 80 MiG-15 and MiG-17 fighter-bombers. 30 Su-7 fighter-bombers. 100 MiG-21 interceptors. 8 Il-14, 6 C-47 transports. 4 Mi-1, 8 Mi-4 and some Mi-8 helicopters.","'256","'65.57617188","04597227108459809/layout.csv"
"1440","'7","'Text 206","'Para-Military Forces: 6,500. 5,000 Gendarmerie; 1,500 Internal Security Camel Corps.","'257","'71.67968750","04597227108459809/layout.csv"
"1441","'7","'Section header 17","'TUNISIA","'258","'55.90820313","04597227108459809/layout.csv"
"1442","'7","'Text 207","'Population: 5,050,000 Military service: 1 year (selective). Total armed forces: 21,550. Estimated GNP 1970: $1.24 billion. Estimated defence expenditure 1971: 10,509,000 dinars ($20,020,000). 1 dinar= $1.905.","'259","'96.82617188","04597227108459809/layout.csv"
"1443","'7","'Text 208","'Army: 20,000.","'260","'78.51562500","04597227108459809/layout.csv"
"1444","'7","'List 22",NA,"'261","'42.91992188","04597227108459809/layout.csv"
"1445","'7","'Text 209 - Part of List 22","'1 armoured battalion.","'262","'96.87500000","04597227108459809/layout.csv"
"1446","'7","'Text 210 - Part of List 22","'6 infantry battalions.","'263","'97.02148438","04597227108459809/layout.csv"
"1447","'7","'Text 211 - Part of List 22","'1 commando battalion.","'264","'97.26562500","04597227108459809/layout.csv"
"1448","'7","'Text 212 - Part of List 22","'1 artillery group.","'265","'86.66992188","04597227108459809/layout.csv"
"1449","'7","'Text 213 - Part of List 22","'1 Sahara patrol group.","'266","'94.14062500","04597227108459809/layout.csv"
"1450","'7","'Text 214","'About 15 AMX-13 and M-41 It tanks; 20 Saladin and some M-8 armd cars; 105mm SP and 155mm guns; 40mm Bofors AA guns.","'267","'96.19140625","04597227108459809/layout.csv"
"1451","'7","'Text 215","'Navy: 800.","'268","'84.71679688","04597227108459809/layout.csv"
"1452","'7","'List 23",NA,"'269","'44.55566406","04597227108459809/layout.csv"
"1453","'7","'Text 216 - Part of List 23","'1 corvette.","'270","'95.70312500","04597227108459809/layout.csv"
